SCUOLA_ANONIMO;CLASSE_ANONIMO;STUDENTE_ANONIMO;TIPO_SCUOLA;Grado;genere;mese;anno;luogo;regolarità;origine;luogo_padre;luogo_madre;voto_scritto_ita;voto_orale_ita;voto_scritto_mat;voto_orale_mat;voto_scritto_eng;voto_orale_eng;codice_orario;Cod_Reg;Areageo_5;WLE_ELI_200;LIVELLI_WLE_ELI;peso_studente;peso_classe;peso_scuola;ESCS_studente
1246;512;8381;1;13;1;4;4;1;1;1;3;1;12;7;12;6;12;8;3;11;3;239,933985139228;3;10,8869565217391;3,6304347826087;2,99880239520958;-,212736738302673
1246;512;8382;1;13;2;2;4;1;1;1;1;1;12;8;12;7;12;10;3;11;3;238,722478613192;3;10,8869565217391;3,6304347826087;2,99880239520958;1,40377939342891
1246;512;8383;1;13;2;2;4;1;1;1;1;1;12;7;12;7;12;9;3;11;3;220,622619615243;3;10,8869565217391;3,6304347826087;2,99880239520958;,755149189715068
1246;512;8384;1;13;2;7;4;1;1;1;1;1;12;8;12;8;12;10;3;11;3;276,772568677668;3;10,8869565217391;3,6304347826087;2,99880239520958;,872331562588212
1246;512;8385;1;13;2;5;4;1;1;1;1;1;12;7;12;6;12;8;3;11;3;213,895851373519;2;10,8869565217391;3,6304347826087;2,99880239520958;1,40092218154782
1246;512;8386;1;13;2;1;5;1;1;1;1;1;12;8;12;7;12;10;3;11;3;264,341533342165;3;10,8869565217391;3,6304347826087;2,99880239520958;,195047495953622
1246;512;8387;1;13;1;4;4;1;1;1;1;1;12;7;12;5;12;8;3;11;3;276,926571222456;3;10,8869565217391;3,6304347826087;2,99880239520958;,776251218719925
1246;512;8389;1;13;1;12;4;1;1;1;1;1;12;7;12;8;12;8;3;11;3;267,706463481765;3;10,8869565217391;3,6304347826087;2,99880239520958;,636573999592035
1246;512;8390;1;13;1;8;4;1;1;1;1;1;12;8;12;6;12;9;3;11;3;255,007865356792;3;10,8869565217391;3,6304347826087;2,99880239520958;1,03450362797085
1246;512;8392;1;13;2;7;4;1;1;1;1;1;12;8;12;7;12;9;3;11;3;213,191775553636;2;10,8869565217391;3,6304347826087;2,99880239520958;,411934224525218
1246;512;8393;1;13;2;1;4;1;1;1;1;1;12;8;12;7;12;8;3;11;3;181,676257687869;2;10,8869565217391;3,6304347826087;2,99880239520958;,287032042242593
1246;512;8394;1;13;2;8;4;1;1;1;1;1;12;7;12;5;12;9;3;11;3;276,413304519239;3;10,8869565217391;3,6304347826087;2,99880239520958;,965463356329889
1246;512;8395;1;13;1;7;4;1;1;1;1;1;12;7;12;7;12;8;3;11;3;263,874502826009;3;10,8869565217391;3,6304347826087;2,99880239520958;-,793940461068976
1246;513;8396;1;13;2;3;4;1;1;1;1;3;12;6;12;4;12;5;3;11;3;196,323115396578;2;10,8869565217391;3,6304347826087;2,99880239520958;-,503338599685825
1246;513;8397;1;13;1;2;4;1;1;1;1;1;12;5;12;6;12;5;3;11;3;185,435510238416;2;10,8869565217391;3,6304347826087;2,99880239520958;,0891125462078506
1246;513;8398;1;13;1;12;4;1;1;1;1;1;12;7;12;7;12;8;3;11;3;258,723628188273;3;10,8869565217391;3,6304347826087;2,99880239520958;1,25606521771304
1246;513;8399;1;13;1;8;4;1;1;1;1;2;12;7;12;7;12;8;3;11;3;247,865048797987;3;10,8869565217391;3,6304347826087;2,99880239520958;-,023524600692709
1246;513;8400;1;13;2;11;4;1;1;1;1;1;12;9;12;8;12;7;3;11;3;247,814668073895;3;10,8869565217391;3,6304347826087;2,99880239520958;,581729701205061
1246;513;8401;1;13;1;7;4;1;1;1;1;2;12;7;12;7;12;6;3;11;3;201,731871484935;2;10,8869565217391;3,6304347826087;2,99880239520958;,588881326753117
1246;513;8402;1;13;2;12;4;1;1;1;1;1;12;8;12;7;12;7;3;11;3;199,287799267188;2;10,8869565217391;3,6304347826087;2,99880239520958;-,701955914780005
1246;513;8403;1;13;2;3;4;1;1;1;1;1;12;7;12;4;12;7;3;11;3;224,347872989546;3;10,8869565217391;3,6304347826087;2,99880239520958;,496896780464146
1246;513;8404;1;13;1;6;4;1;1;1;1;1;12;6;12;6;12;6;3;11;3;207,718041532331;2;10,8869565217391;3,6304347826087;2,99880239520958;1,16293342397136
1246;513;8405;1;13;1;8;4;1;1;1;1;2;12;9;12;8;12;8;3;11;3;201,366470595649;2;10,8869565217391;3,6304347826087;2,99880239520958;-,604728323459012
1246;513;8406;1;13;1;2;4;1;1;1;1;1;12;7;12;5;12;6;3;11;3;276,772568677668;3;10,8869565217391;3,6304347826087;2,99880239520958;,581729701205061
1246;513;8407;1;13;1;9;4;1;1;1;1;1;12;7;12;6;12;6;3;11;3;184,089308964372;2;10,8869565217391;3,6304347826087;2,99880239520958;1,8115636276852
1246;513;8408;1;13;2;12;4;1;1;1;1;1;12;8;12;8;12;7;3;11;3;276,208559118281;3;10,8869565217391;3,6304347826087;2,99880239520958;,819718458781513
1246;513;8409;1;13;1;6;4;1;1;1;1;1;12;6;12;7;12;5;3;11;3;223,49754054685;3;10,8869565217391;3,6304347826087;2,99880239520958;,531973809279453
1246;513;8410;1;13;1;8;4;1;1;1;1;1;12;7;12;6;12;5;3;11;3;199,811507971717;2;10,8869565217391;3,6304347826087;2,99880239520958;,819718458781513
1246;513;8411;1;13;2;3;4;1;1;1;1;4;12;8;12;9;12;8;3;11;3;276,670648131609;3;10,8869565217391;3,6304347826087;2,99880239520958;,66040360527997
1246;513;8412;1;13;1;1;4;1;1;1;1;1;12;7;12;5;12;6;3;11;3;199,011297588657;2;10,8869565217391;3,6304347826087;2,99880239520958;-,476298527458495
1246;513;8413;1;13;2;2;4;1;1;1;1;1;12;8;12;6;12;6;3;11;3;265,312241055212;3;10,8869565217391;3,6304347826087;2,99880239520958;,411934224525218
1246;513;8414;1;13;1;3;4;3;1;1;1;1;12;8;12;7;12;8;3;11;3;258,033279934192;3;10,8869565217391;3,6304347826087;2,99880239520958;-,407258255817538
1246;513;8415;1;13;1;11;4;1;1;1;1;1;12;9;12;10;12;8;3;11;3;212,435173350351;2;10,8869565217391;3,6304347826087;2,99880239520958;,776251218719925
1243;507;8416;1;13;2;3;4;1;1;1;1;1;12;8;12;5;12;6;3;11;3;208,027419699983;2;26,3578947368421;1,26315789473684;20,8666666666667;,173945466948765
1247;514;8417;1;13;2;4;4;1;1;1;1;2;99;99;99;99;99;99;9;11;3;236,921237035938;3;10,6553191489362;3,08510638297872;3,45379310344828;1,17418084709874
1247;514;8418;1;13;1;5;4;1;1;1;1;1;99;99;99;99;99;99;9;11;3;279,202307920852;3;10,6553191489362;3,08510638297872;3,45379310344828;1,2303599049189
1247;514;8419;1;13;2;12;4;1;1;1;1;1;99;99;99;99;99;99;9;11;3;236,676649297834;3;10,6553191489362;3,08510638297872;3,45379310344828;,077865123080478
1247;514;8420;1;13;1;6;4;1;1;1;1;1;99;99;99;99;99;99;9;11;3;212,826529479227;2;10,6553191489362;3,08510638297872;3,45379310344828;,577633903625745
1247;514;8421;1;13;2;4;4;1;1;1;1;1;99;99;99;99;99;99;9;11;3;280,661773136131;3;10,6553191489362;3,08510638297872;3,45379310344828;1,8115636276852
1247;514;8422;1;13;2;2;4;1;1;1;1;1;99;99;99;99;99;99;9;11;3;241,885246999037;3;10,6553191489362;3,08510638297872;3,45379310344828;,464547328331917
1247;514;8423;1;13;2;11;4;1;1;1;1;1;99;99;99;99;99;99;9;11;3;232,580687797079;3;10,6553191489362;3,08510638297872;3,45379310344828;-,697860117200689
1247;514;8424;1;13;1;2;4;1;1;1;1;1;99;99;99;99;99;99;9;11;3;220,641017778222;3;10,6553191489362;3,08510638297872;3,45379310344828;-,793940461068976
1247;514;8425;1;13;2;4;4;1;1;1;1;1;99;99;99;99;99;99;9;11;3;278,07770572046;3;10,6553191489362;3,08510638297872;3,45379310344828;,581729701205061
1247;514;8426;1;13;2;9;4;1;1;1;1;1;99;99;99;99;99;99;9;11;3;279,760891692973;3;10,6553191489362;3,08510638297872;3,45379310344828;-,023524600692709
1247;514;8427;1;13;1;9;4;1;1;1;1;1;99;99;99;99;99;99;9;11;3;245,099341067004;3;10,6553191489362;3,08510638297872;3,45379310344828;,104905195307808
1247;514;8428;1;13;1;4;4;1;1;1;1;1;99;99;99;99;99;99;9;11;3;276,951027861178;3;10,6553191489362;3,08510638297872;3,45379310344828;,302375262949282
1247;514;8429;1;13;2;2;4;1;1;1;1;1;99;99;99;99;99;99;9;11;3;247,814668073895;3;10,6553191489362;3,08510638297872;3,45379310344828;-,604728323459012
1247;514;8430;1;13;1;3;4;1;1;1;1;1;99;99;99;99;99;99;9;11;3;242,540912563766;3;10,6553191489362;3,08510638297872;3,45379310344828;,965463356329889
1247;514;8431;1;13;2;9;4;1;1;1;3;1;99;99;99;99;99;99;9;11;3;241,564750753745;3;10,6553191489362;3,08510638297872;3,45379310344828;1,30261064309925
1247;514;8432;1;13;2;6;4;1;1;1;1;1;99;99;99;99;99;99;9;11;3;230,783942859207;3;10,6553191489362;3,08510638297872;3,45379310344828;1,11317753204576
1247;514;8433;1;13;1;9;4;1;1;1;1;1;99;99;99;99;99;99;9;11;3;276,882327145732;3;10,6553191489362;3,08510638297872;3,45379310344828;,800080824407859
1247;514;8434;1;13;2;1;4;1;1;1;1;1;99;99;99;99;99;99;9;11;3;262,407676045732;3;10,6553191489362;3,08510638297872;3,45379310344828;-,212736738302673
1247;514;8435;1;13;2;9;4;1;1;1;1;1;99;99;99;99;99;99;9;11;3;253,726028863074;3;10,6553191489362;3,08510638297872;3,45379310344828;,173945466948765
1247;514;8436;1;13;2;5;4;1;1;1;1;1;99;99;99;99;99;99;9;11;3;276,208559118281;3;10,6553191489362;3,08510638297872;3,45379310344828;,173945466948765
1247;514;8437;1;13;2;10;4;1;1;1;1;1;99;99;99;99;99;99;9;11;3;242,118015223369;3;10,6553191489362;3,08510638297872;3,45379310344828;1,11032032016466
1247;514;8438;1;13;2;3;4;1;1;1;1;1;99;99;99;99;99;99;9;11;3;276,924730445122;3;10,6553191489362;3,08510638297872;3,45379310344828;,965463356329889
1247;514;8439;1;13;1;5;4;1;1;1;1;1;99;99;99;99;99;99;9;11;3;223,49754054685;3;10,6553191489362;3,08510638297872;3,45379310344828;-,023524600692709
1245;511;8440;2;13;2;6;4;1;1;1;1;1;6;6;12;9;6;6;3;11;3;193,359230519548;2;10,2139534883721;2,23255813953488;4,575;-,503338599685825
1247;515;8441;1;13;1;2;4;1;1;1;1;1;99;99;99;99;99;99;9;11;3;242,540912563766;3;10,6553191489362;3,08510638297872;3,45379310344828;-,992557776163156
1247;515;8442;1;13;1;8;4;1;1;1;1;1;99;99;99;99;99;99;9;11;3;276,413304519239;3;10,6553191489362;3,08510638297872;3,45379310344828;,755149189715068
1247;515;8443;1;13;1;10;4;1;1;1;1;1;99;99;99;99;99;99;9;11;3;236,676649297834;3;10,6553191489362;3,08510638297872;3,45379310344828;-,286451871114229
1247;515;8444;1;13;2;8;4;1;1;1;1;3;99;99;99;99;99;99;9;11;3;240,462396744888;3;10,6553191489362;3,08510638297872;3,45379310344828;,241371947896301
1247;515;8445;1;13;1;10;4;1;1;1;1;1;99;99;99;99;99;99;9;11;3;212,435173350351;2;10,6553191489362;3,08510638297872;3,45379310344828;,173945466948765
1247;515;8446;1;13;1;10;4;1;1;1;1;1;99;99;99;99;99;99;9;11;3;254,807894667469;3;10,6553191489362;3,08510638297872;3,45379310344828;,464547328331917
1247;515;8447;1;13;2;8;4;1;1;1;1;1;99;99;99;99;99;99;9;11;3;236,437239669613;3;10,6553191489362;3,08510638297872;3,45379310344828;-,407258255817538
1247;515;8448;1;13;1;11;4;1;1;1;1;1;99;99;99;99;99;99;9;11;3;279,202307920852;3;10,6553191489362;3,08510638297872;3,45379310344828;1,25606521771304
1247;515;8449;1;13;1;5;4;1;1;1;1;1;99;99;99;99;99;99;9;11;3;247,814668073895;3;10,6553191489362;3,08510638297872;3,45379310344828;,267077260690442
1247;515;8450;1;13;1;1;5;1;1;1;1;1;99;99;99;99;99;99;9;11;3;248,961529873024;3;10,6553191489362;3,08510638297872;3,45379310344828;1,69152404293097
1247;515;8451;1;13;2;9;4;4;1;2;3;3;99;99;99;99;99;99;9;11;3;263,349808543424;3;10,6553191489362;3,08510638297872;3,45379310344828;-,604728323459012
1247;515;8452;1;13;2;2;5;1;1;1;1;1;99;99;99;99;99;99;9;11;3;264,039914826427;3;10,6553191489362;3,08510638297872;3,45379310344828;,755149189715068
1247;515;8453;1;13;2;11;4;1;1;1;1;1;99;99;99;99;99;99;9;11;3;198,270198257842;2;10,6553191489362;3,08510638297872;3,45379310344828;1,16293342397136
1247;515;8454;1;13;1;3;4;1;1;1;1;1;99;99;99;99;99;99;9;11;3;276,951027861178;3;10,6553191489362;3,08510638297872;3,45379310344828;,384259633563586
1247;515;8455;1;13;1;5;3;1;3;3;4;4;99;99;99;99;99;99;9;11;3;247,865048797987;3;10,6553191489362;3,08510638297872;3,45379310344828;-,992557776163156
1247;515;8456;1;13;1;5;4;1;1;1;1;1;99;99;99;99;99;99;9;11;3;212,806494094281;2;10,6553191489362;3,08510638297872;3,45379310344828;-,212736738302673
1247;515;8457;1;13;1;8;4;1;1;1;1;1;99;99;99;99;99;99;9;11;3;280,417773399488;3;10,6553191489362;3,08510638297872;3,45379310344828;,077865123080478
1247;515;8458;1;13;2;5;4;1;1;1;1;2;99;99;99;99;99;99;9;11;3;207,030932228551;2;10,6553191489362;3,08510638297872;3,45379310344828;-,721910696332156
1247;515;8459;1;13;2;12;4;1;1;1;1;1;99;99;99;99;99;99;9;11;3;235,285371403603;3;10,6553191489362;3,08510638297872;3,45379310344828;-,212736738302673
1247;515;8460;1;13;2;1;4;1;1;1;1;1;99;99;99;99;99;99;9;11;3;236,3720626136;3;10,6553191489362;3,08510638297872;3,45379310344828;,0666176999531053
1247;515;8461;1;13;2;8;4;1;1;1;1;1;99;99;99;99;99;99;9;11;3;215,803185855046;2;10,6553191489362;3,08510638297872;3,45379310344828;-,185696666075344
1245;511;8462;2;13;1;1;4;1;1;1;1;1;6;6;12;6;4;6;3;11;3;219,314031217884;3;10,2139534883721;2,23255813953488;4,575;-,0347720238200817
1251;523;8463;3;13;1;3;4;1;1;1;1;1;2;2;2;2;7;7;3;11;3;277,165149996848;3;17,6196581196581;,948717948717949;18,5720720720721;,464547328331917
1245;511;8464;2;13;1;2;4;1;1;1;1;1;6;6;12;5;6;6;3;11;3;176,013593774566;2;10,2139534883721;2,23255813953488;4,575;,776251218719925
1251;523;8465;3;13;2;1;4;1;1;1;1;1;6;6;6;6;2;2;3;11;3;179,332081222215;2;17,6196581196581;,948717948717949;18,5720720720721;-,411354053396853
1248;517;8466;3;13;1;3;4;1;1;1;1;3;12;6;12;3;12;7;3;11;3;216,563802221524;3;15,6174242424242;3,34090909090909;4,67460317460317;-,407258255817538
1248;517;8467;3;13;1;5;4;1;1;1;1;1;12;5;12;6;12;5;3;11;3;170,093490083576;2;15,6174242424242;3,34090909090909;4,67460317460317;-3,42543308975007
1251;522;8468;3;13;1;4;4;1;1;1;1;1;6;6;7;7;6;6;3;11;3;186,682468913893;2;17,6196581196581;,948717948717949;18,5720720720721; 
1248;516;8469;3;13;2;3;4;1;1;1;1;1;12;8;12;8;12;8;3;11;3;202,520348080888;2;15,6174242424242;3,34090909090909;4,67460317460317;,464547328331917
1248;516;8470;3;13;1;2;4;1;1;1;1;1;12;8;12;7;12;9;3;11;3;224,863902245403;3;15,6174242424242;3,34090909090909;4,67460317460317;,267077260690442
1248;516;8471;3;13;2;8;4;1;1;1;1;1;12;8;12;7;12;8;3;11;3;185,849650277214;2;15,6174242424242;3,34090909090909;4,67460317460317;1,25606521771304
1248;516;20396;3;13;1;9;4;1;1;1;1;1;12;7;12;6;12;7;3;11;3;192,776737773727;2;15,6174242424242;3,34090909090909;4,67460317460317;1,40377939342891
1248;516;8472;3;13;2;12;4;1;1;1;1;1;12;7;12;7;12;8;3;11;3;172,48564253183;2;15,6174242424242;3,34090909090909;4,67460317460317;-1,21241533023979
1248;516;8473;3;13;2;8;4;1;1;1;1;1;12;9;12;7;12;9;3;11;3;248,961529873024;3;15,6174242424242;3,34090909090909;4,67460317460317;-1,44985923628411
1248;516;8474;3;13;2;12;4;1;1;1;1;1;12;6;12;3;12;6;3;11;3;186,682468913893;2;15,6174242424242;3,34090909090909;4,67460317460317; 
1248;516;8475;3;13;2;3;4;1;1;1;1;1;12;8;12;9;12;8;3;11;3;189,531901233232;2;15,6174242424242;3,34090909090909;4,67460317460317;-,992557776163156
1248;516;8476;3;13;2;7;4;1;1;1;1;1;12;7;12;4;12;7;3;11;3;199,966657274687;2;15,6174242424242;3,34090909090909;4,67460317460317;-,895330184842163
1248;516;8477;3;13;2;9;4;1;1;1;1;1;12;9;12;9;12;9;3;11;3;221,02684296481;3;15,6174242424242;3,34090909090909;4,67460317460317;-,793940461068976
1248;516;8478;3;13;2;7;4;1;1;1;1;1;12;7;12;7;12;7;3;11;3;181,316162801141;2;15,6174242424242;3,34090909090909;4,67460317460317;,743901766587695
1248;516;20397;3;13;2;5;4;1;1;1;1;3;12;5;12;3;12;7;3;11;3;176,013593774566;2;15,6174242424242;3,34090909090909;4,67460317460317;-,992557776163156
1248;516;8479;3;13;2;10;4;1;1;1;1;1;12;7;12;3;12;7;3;11;3;164,368664964056;1;15,6174242424242;3,34090909090909;4,67460317460317;-1,49232655670842
1248;516;8480;3;13;2;1;5;1;1;1;1;1;12;7;12;4;12;9;3;11;3;247,433228427598;3;15,6174242424242;3,34090909090909;4,67460317460317;-,793940461068976
1248;516;8481;3;13;2;2;4;1;1;1;1;1;12;8;12;7;12;8;3;11;3;198,270198257842;2;15,6174242424242;3,34090909090909;4,67460317460317;,546431698946221
1248;516;8482;3;13;2;9;4;1;1;1;1;1;12;5;12;5;12;7;3;11;3;194,548685340652;2;15,6174242424242;3,34090909090909;4,67460317460317;-,0612553078345555
1248;516;8483;3;13;2;6;4;1;1;1;1;1;12;9;12;7;12;9;3;11;3;197,379773617447;2;15,6174242424242;3,34090909090909;4,67460317460317;-1,07329489932475
1248;516;8484;3;13;1;8;4;1;1;1;1;1;12;7;12;4;12;8;3;11;3;217,654361167114;3;15,6174242424242;3,34090909090909;4,67460317460317;-,867655593880532
1248;516;8485;3;13;2;12;4;1;1;3;3;3;12;7;12;4;12;7;3;11;3;190,507356751318;2;15,6174242424242;3,34090909090909;4,67460317460317;-,690708491652632
1248;516;8486;3;13;1;5;4;1;1;1; ; ;12;6;12;6;12;7;3;11;3;180,338468019766;2;15,6174242424242;3,34090909090909;4,67460317460317; 
1251;522;8487;3;13;2;10;4;1;1;1;1;4;6;6;8;8;6;6;3;11;3;112,152052597504;1;17,6196581196581;,948717948717949;18,5720720720721;,976710779457262
1248;517;8488;3;13;1;10;4;1;1;1;1;3;12;7;12;6;12;7;3;11;3;177,024890223733;2;15,6174242424242;3,34090909090909;4,67460317460317;2,52119714645202
1248;517;8489;3;13;1;10;4;1;1;1;1;1;12;5;12;6;12;7;3;11;3;194,153213526291;2;15,6174242424242;3,34090909090909;4,67460317460317;-,185696666075344
1248;517;8490;3;13;1;3;4;1;1;1;1;1;12;6;12;4;12;6;3;11;3;212,916452829544;2;15,6174242424242;3,34090909090909;4,67460317460317;1,11317753204576
1248;517;8491;3;13;1;12;4;1;1;1;1;1;12;9;12;8;12;9;3;11;3;210,623240973316;2;15,6174242424242;3,34090909090909;4,67460317460317;,0553702768257326
1248;517;8492;3;13;1;5;3;1;3;1;1;1;12;6;12;6;12;6;3;11;3;157,827183493541;1;15,6174242424242;3,34090909090909;4,67460317460317; 
1248;517;8493;3;13;1;11;3;1;3;1;1;2;12;6;12;5;12;6;3;11;3;214,310350821159;2;15,6174242424242;3,34090909090909;4,67460317460317;,755149189715068
1248;517;8494;3;13;1;1;4;1;1;1;1;3;12;7;12;6;12;6;3;11;3;239,767694995363;3;15,6174242424242;3,34090909090909;4,67460317460317;-,407258255817538
1248;517;8495;3;13;1;2;4;1;1;1;1;1;12;6;12;5;12;6;3;11;3;206,163359744266;2;15,6174242424242;3,34090909090909;4,67460317460317;,110084940014694
1248;517;8496;3;13;1;12;4;1;1;1;1;1;12;6;12;5;12;5;3;11;3;191,118641340444;2;15,6174242424242;3,34090909090909;4,67460317460317;,169849669369449
1248;517;8497;3;13;1;10;4;1;1;1;1;1;12;8;12;6;12;6;3;11;3;189,715545505471;2;15,6174242424242;3,34090909090909;4,67460317460317;,776251218719925
1248;517;8498;3;13;1;3;4;1;1;1;1;1;12;8;12;6;12;8;3;11;3;207,718041532331;2;15,6174242424242;3,34090909090909;4,67460317460317;,206294919080995
1248;517;8499;3;13;1;3;4;1;1;1; ;1;12;7;12;6;12;7;3;11;3;199,811507971717;2;15,6174242424242;3,34090909090909;4,67460317460317;-,212736738302673
1248;517;8500;3;13;1;7;4;1;1;1;1;1;12;7;12;4;12;6;3;11;3;176,967401400579;2;15,6174242424242;3,34090909090909;4,67460317460317;-1,49232655670842
1248;517;8501;3;13;1;8;4;1;1;1;1;1;12;7;12;6;12;8;3;11;3;206,163359744266;2;15,6174242424242;3,34090909090909;4,67460317460317;,464547328331917
1248;517;8502;3;13;1;3;4;1;1;1;1;1;12;6;12;5;12;7;3;11;3;208,456667821825;2;15,6174242424242;3,34090909090909;4,67460317460317;-,604728323459012
1248;517;8503;3;13;1;10;4;1;1;1;1;1;12;8;12;9;12;9;3;11;3;202,30222679975;2;15,6174242424242;3,34090909090909;4,67460317460317; 
1248;517;8504;3;13;1;12;4;1;1;1;1;1;12;8;12;9;12;7;3;11;3;222,954125349247;3;15,6174242424242;3,34090909090909;4,67460317460317;,674861494946738
1249;518;8505;4;13;2;1;3;2;3;2;2;2;12;6;12;5;12;7;3;11;3;197,050679610295;2;15,6388888888889;3,61111111111111;4,33076923076923;-,023524600692709
1249;518;8506;4;13;1;1;4;1;1;1;1;1;12;6;12;9;12;6;3;11;3;141,760348407936;1;15,6388888888889;3,61111111111111;4,33076923076923; 
1249;518;8507;4;13;2;10;4;1;1;1;1;1;12;6;12;7;12;9;3;11;3;277,784729515913;3;15,6388888888889;3,61111111111111;4,33076923076923;-,023524600692709
1249;518;8508;4;13;1;12;4;1;1;1;1;1;12;9;12;9;12;9;3;11;3;232,515596317087;3;15,6388888888889;3,61111111111111;4,33076923076923;,173945466948765
1249;518;8509;4;13;2;6;4;1;1;3;3;3;12;9;12;9;12;8;3;11;3;199,541136917786;2;15,6388888888889;3,61111111111111;4,33076923076923;-1,6909438718026
1249;518;8510;4;13;2;1;5;1;1;1;1;1;12;6;12;6;12;7;3;11;3;190,994308913082;2;15,6388888888889;3,61111111111111;4,33076923076923;,169849669369449
1249;519;8511;4;13;1;9;4;1;1;1;1;1;12;7;12;10;12;8;3;11;3;193,007874454693;2;15,6388888888889;3,61111111111111;4,33076923076923;-,411354053396853
1249;519;8512;4;13;2;7;4;1;1;1;1;1;12;6;12;4;12;7;3;11;3;186,682468913893;2;15,6388888888889;3,61111111111111;4,33076923076923;-,91112283394212
1249;519;8513;4;13;1;2;4;1;1;1;1;1;12;6;12;9;12;6;3;11;3;173,58524173879;2;15,6388888888889;3,61111111111111;4,33076923076923; 
1249;519;8514;4;13;1;6;4;1;1;1;1;1;12;5;12;6;12;6;3;11;3;113,910607830103;1;15,6388888888889;3,61111111111111;4,33076923076923;-1,30311441909846
1249;519;8515;4;13;2;10;4;1;1;1;1;1;12;7;12;10;12;8;3;11;3;216,629286246974;3;15,6388888888889;3,61111111111111;4,33076923076923;-,604728323459012
1249;519;8516;4;13;1;5;4;1;1;1;1;1;12;7;12;8;12;8;3;11;3;210,661193448324;2;15,6388888888889;3,61111111111111;4,33076923076923;-1,20172469532527
1249;518;8517;4;13;2;9;4;1;1;3;4; ;12;6;12;5;12;6;3;11;3;162,167376912492;1;15,6388888888889;3,61111111111111;4,33076923076923; 
1249;519;8518;4;13;1;10;3;1;3;1;1;1;12;7;12;10;12;8;3;11;3;236,3720626136;3;15,6388888888889;3,61111111111111;4,33076923076923; 
1249;519;20398;4;13;1;11;3;2;3;2;2;2;12;6;12;8;12;6;3;11;3;198,751641362136;2;15,6388888888889;3,61111111111111;4,33076923076923; 
1249;519;8519;4;13;1;7;4;1;1;1;1;1;12;5;12;4;12;6;3;11;3;166,199921202123;1;15,6388888888889;3,61111111111111;4,33076923076923;-,492091176558452
1249;519;8520;4;13;1;3;4;1;1;1;1;3;12;5;12;8;12;6;3;11;3;162,399879808074;1;15,6388888888889;3,61111111111111;4,33076923076923;-1,91080142587924
1249;518;8521;4;13;2;12;4;1;1;1;1;1;12;8;12;9;12;6;3;11;3;140,91525789573;1;15,6388888888889;3,61111111111111;4,33076923076923;,674861494946738
1249;519;8522;4;13;1;6;4;1;1;1;1;3;12;4;12;3;12;5;3;11;3;153,914950057483;1;15,6388888888889;3,61111111111111;4,33076923076923;-,400106630269481
1249;519;8523;4;13;1;8;4;1;1;3;4;4;12;5;12;4;12;6;3;11;3;184,089308964372;2;15,6388888888889;3,61111111111111;4,33076923076923;-,992557776163156
1249;519;8524;4;13;1;3;4;1;1;3;3;3;12;5;12;8;12;7;3;11;3;135,274986173041;1;15,6388888888889;3,61111111111111;4,33076923076923;-1,49176976849557
1249;519;8525;4;13;1;12;4;1;1;1;1;1;12;5;12;7;12;6;3;11;3;175,13057750542;2;15,6388888888889;3,61111111111111;4,33076923076923;,529116597398362
1249;518;8527;4;13;2;10;4;1;1;1;1;1;12;8;12;9;12;7;3;11;3;199,966657274687;2;15,6388888888889;3,61111111111111;4,33076923076923;-1,21241533023979
1249;519;8528;4;13;1;12;4;1;1;1;1;1;12;6;12;6;12;6;3;11;3;169,989498128079;2;15,6388888888889;3,61111111111111;4,33076923076923; 
1249;518;8530;4;13;1;8;4;1;1;1;1;1;12;7;12;6;12;7;3;11;3;187,551778239729;2;15,6388888888889;3,61111111111111;4,33076923076923;-,528536426269997
1249;518;20547;4;13;2;9;4;1;1;1;1;1;12;8;12;7;12;8;3;11;3;186,682468913893;2;15,6388888888889;3,61111111111111;4,33076923076923;1,17418084709874
1249;518;8531;4;13;1;4;4;1;1;1;1;1;12;7;12;7;12;8;3;11;3;196,278279663851;2;15,6388888888889;3,61111111111111;4,33076923076923;-,0347720238200817
1249;518;20399;4;13;2;10;3;4;3;2;4;4;12;6;12;7;12;8;3;11;3;192,776737773727;2;15,6388888888889;3,61111111111111;4,33076923076923;-1,27191221441893
1249;518;8533;4;13;2;10;4;1;1;1;1;1;12;6;12;6;12;7;3;11;3;206,270595966852;2;15,6388888888889;3,61111111111111;4,33076923076923;-,721910696332156
1249;518;8534;4;13;2;8;4;1;1;1;1;1;12;7;12;8;12;8;3;11;3;198,270198257842;2;15,6388888888889;3,61111111111111;4,33076923076923;-,697860117200689
1249;518;8535;4;13;1;11;4;4;1;1;1;3;12;7;12;8;12;9;3;11;3;276,55550576137;3;15,6388888888889;3,61111111111111;4,33076923076923;,557679122073594
1249;518;8536;4;13;2;8;3;1;3;1;1;1;12;6;12;7;12;5;3;11;3;176,167954482805;2;15,6388888888889;3,61111111111111;4,33076923076923;-1,56704160915726
1249;518;8537;4;13;2;6;3;1;3;1; ; ;12;6;12;5;12;4;3;11;3;147,803159874072;1;15,6388888888889;3,61111111111111;4,33076923076923; 
1249;518;8538;4;13;2;10;4;1;1;1;1;1;12;6;12;6;12;5;3;11;3;182,321493482011;2;15,6388888888889;3,61111111111111;4,33076923076923;,368466984463629
1251;522;8539;3;13;2;8;4;1;1;1;1;2;7;7;8;8;7;7;3;11;3;176,967401400579;2;17,6196581196581;,948717948717949;18,5720720720721;-,407258255817538
